city,district,front,rooms,living_rooms,bath_rooms,street_width,level,age,kitchen,garage,elevator,area,dimension_1,dimension_2,price
الدمام,حي النور,شرقية,3,1,3,5,2,0,1,1,1,150,12,12,460000
الدمام,حي النور,غربية,3,1,3,5,2,0,1,1,1,150,12,12,460000
جدة,حي مريخ,غربية,4,1,3,20,2,0,1,1,1,155,12,12,580000
الدمام,حي الفردوس,ثلاث شوارع,3,3,3,0,2,2,1,1,1,145,12,12,400000
جدة,حي الواحة,شرقية,4,1,2,20,3,0,1,0,1,112,10,10,530000
جدة,حي الواحة,شمالية,5,1,3,40,3,0,1,1,1,167,12,12,520000
جدة,حي الواحة,جنوبية,5,1,4,20,5,0,1,1,1,330,18,18,740000
الدمام,حي الفردوس,شمالية,4,2,2,16,3,2,1,1,1,270,16,16,580000
الدمام,حي الشعلة,شرقية,5,1,3,20,1,0,1,0,0,230,15,15,670000
الدمام,حي الشعلة,غربية,4,1,3,30,2,0,1,0,1,220,14,14,630000
الظهران,حي هجر,جنوبية,5,1,3,20,1,0,1,0,1,180,13,13,580000
الرياض,حي المونسية,شرقية,4,1,3,40,2,0,1,1,1,124,11,11,780000
الرياض,حي طويق,شرقية,4,1,3,30,1,0,1,0,1,180,13,13,660000
الرياض,حي طويق,شرقية,5,1,3,30,2,0,1,0,0,170,13,13,570000
المدينة المنورة,حي العريض,جنوبية غربية,5,1,4,16,2,0,0,1,1,182,13,13,720000
الخبر,حي الحمرا,جنوبية,5,1,3,17,3,0,0,1,1,190,13,13,660000
الدمام,حي الشعلة,شرقية,5,1,3,20,1,0,0,0,0,230,15,15,680000
جدة,حي المنار,شمالية,4,1,3,15,1,0,1,1,1,121,11,11,469000
الدمام,حي الشعلة,شمالية شرقية,5,1,3,25,2,0,1,1,1,200,14,14,650000
جدة,حي الواحة,شمالية,4,1,3,26,4,0,1,1,1,148,12,12,450000
الدمام,حي الشعلة,جنوبية,5,1,3,20,3,0,1,1,1,180,13,13,675000
جدة,حي مريخ,شمالية,5,1,5,29,3,1,1,1,1,250,15,15,750000
الرياض,حي طويق,شرقية,5,1,4,30,2,0,1,0,1,196,14,14,605000
الدمام,حي الشعلة,شمالية,5,1,3,25,1,0,1,1,1,200,14,14,590000
المدينة المنورة,حي العريض,جنوبية غربية,5,1,4,15,1,0,0,1,1,200,14,14,500000
الظهران,حي هجر,غربية,5,1,4,18,2,0,1,1,1,175,13,13,650000
جدة,حي الريان,شمالية شرقية,5,1,3,10,1,0,1,1,1,170,13,13,650000
جدة,حي الواحة,شمالية,4,1,4,20,3,0,1,1,1,136,11,11,440000
الرياض,حي المروة,شمالية,5,1,4,20,3,5,1,0,1,196,14,14,550000
جدة,حي الواحة,شرقية,4,1,3,35,2,0,1,1,1,150,12,12,520000
جدة,حي الواحة,شمالية,4,1,3,40,3,0,1,1,1,136,11,11,460000
الدمام,حي الشعلة,جنوبية,5,1,3,20,1,0,1,0,1,170,13,13,590000
الخبر,حي الحمرا,شمالية,5,1,3,20,2,0,1,1,1,192,13,13,665000
جدة,حي الواحة,جنوبية غربية,5,1,3,25,3,0,1,1,1,190,13,13,520000
الدمام,حي الشعلة,غربية,5,1,3,20,2,0,1,0,1,225,15,15,670000
الرياض,حي عكاظ,شمالية شرقية,3,1,3,30,1,0,1,0,1,130,11,11,510000
الرياض,حي طويق,غربية,5,1,4,30,2,0,1,0,1,192,13,13,605000
جدة,حي الواحة,شمالية,4,1,3,20,2,0,0,1,1,134,11,11,600000
الدمام,حي النور,شرقية,5,1,3,40,2,0,1,1,1,182,13,13,500000
الظهران,حي هجر,غربية,5,1,4,18,2,0,1,1,1,176,13,13,630000
جدة,حي الواحة,شمالية,3,1,2,20,2,0,1,1,1,96,9,9,420000
جدة,حي الفيحاء,شرقية,4,1,3,27,4,0,1,1,1,170,13,13,635000
الجبيل,حي مخطط الدخل المحدود,شرقية,4,1,4,20,2,9,1,0,0,152,12,12,480000
الطائف,حي العقيق,شرقية,5,1,5,15,2,0,1,1,1,320,17,17,720000
جدة,حي الصفا,شرقية,5,1,3,16,4,0,1,1,1,170,13,13,520000
جدة,حي بني مالك,شرقية,5,1,4,25,2,0,0,1,1,175,13,13,790000
الدمام,حي طيبة,جنوبية,5,1,4,20,3,4,0,0,0,222,14,14,600000
جدة,حي طيبة,غربية,4,1,3,25,3,0,1,1,1,138,11,11,420000
الدمام,حي النور,شمالية شرقية,5,1,3,40,2,0,1,1,1,185,13,13,490000
الخبر,حي الحمرا,جنوبية,5,1,3,5,1,0,0,1,1,190,13,13,660000
الدمام,حي النور,جنوبية,6,1,3,20,1,0,1,1,1,211,14,14,720000
جدة,حي الواحة,شرقية,4,1,3,25,3,0,1,1,1,128,11,11,430000
جدة,حي الواحة,جنوبية,5,1,3,20,3,0,1,1,1,161,12,12,690000
الدمام,حي الشعلة,شمالية,5,1,3,20,1,0,0,0,0,190,13,13,670000
جدة,حي مريخ,شمالية,5,1,5,27,3,1,1,1,1,250,15,15,720000
الرياض,حي طويق,شرقية,4,1,5,31,1,0,1,0,1,170,13,13,520000
الدمام,حي احد,جنوبية شرقية,7,2,4,20,1,0,1,1,0,270,16,16,760000
مكة المكرمة,حي البحيرات,جنوبية,6,1,4,20,2,0,1,1,1,220,14,14,665000
جدة,حي طيبة,شمالية,5,1,4,25,2,0,1,1,1,170,13,13,510000
الدمام,حي الفردوس,غربية,5,1,4,20,2,0,0,1,1,180,13,13,590000
جدة,حي الواحة,شرقية,4,1,3,25,3,0,1,1,1,135,11,11,620000
الرياض,حي طويق,شمالية,7,1,5,30,1,0,1,0,0,270,16,16,745000
الرياض,حي اليرموك,شرقية,2,1,3,30,1,0,1,1,1,141,11,11,659000
ابها,حي المروج,شمالية,6,1,3,20,1,0,1,1,1,190,13,13,620000
الدمام,حي النور,شرقية,5,1,3,14,1,0,1,0,0,180,13,13,500000
جدة,حي الواحة,شرقية,4,1,3,25,1,0,1,1,1,137,11,11,440000
جدة,حي الفيحاء,غربية,5,1,3,22,3,0,1,1,1,170,13,13,635000
الدمام,حي النور,شمالية,5,1,2,35,2,0,1,1,1,205,14,14,560000
الرياض,حي طويق,غربية,5,1,4,30,1,0,1,0,1,200,14,14,605000
جدة,حي النسيم,شمالية,5,1,4,41,2,0,1,1,1,177,13,13,770000
الدمام,حي النور,غربية,3,1,3,5,2,0,1,1,1,150,12,12,460000
جدة,حي الواحة,جنوبية,5,1,3,20,3,0,0,1,1,137,11,11,565000
الرياض,حي القيروان,جنوبية,3,1,3,30,1,0,1,0,0,127,11,11,749000
جدة,حي الريان,شمالية شرقية,3,1,2,5,3,0,0,0,1,185,13,13,550000
جدة,حي الواحة,شمالية,4,1,3,25,5,0,1,1,1,135,11,11,399000
الدمام,حي النور,غربية,5,1,3,40,2,0,1,0,0,180,13,13,570000
الدمام,حي الشعلة,شمالية,4,3,3,25,1,0,1,1,1,225,15,15,690000
الخبر,حي الراكة الجنوبية,شرقية,4,1,3,15,1,3,1,0,0,155,12,12,400000
جدة,حي الواحة,شرقية,4,1,3,25,3,0,1,1,1,135,11,11,620000
الخبر,حي الحمرا,شرقية,2,2,3,16,4,3,1,1,1,130,11,11,600000
الجبيل,حي مخطط الدخل المحدود,جنوبية,3,1,4,20,1,0,1,0,1,250,15,15,700000
جدة,حي مريخ,شمالية,5,1,5,25,3,1,1,1,1,260,16,16,720000
جدة,حي مريخ,شرقية,4,1,3,27,3,0,1,1,1,150,12,12,550000
جدة,حي ابرق الرغامة,جنوبية,4,1,3,20,2,0,1,1,1,131,11,11,390000
الرياض,حي طويق,شمالية,4,1,3,30,2,0,1,0,1,184,13,13,635000
ابها,حي القريقر,غربية,5,1,4,20,2,0,1,0,1,207,14,14,640000
الرياض,حي طويق,شرقية,5,1,3,30,1,0,1,0,1,150,12,12,550000
جدة,حي الريان,شمالية شرقية,5,1,3,15,2,0,1,1,1,170,13,13,650000
الدمام,حي الشعلة,شمالية,6,1,3,26,1,0,1,1,1,220,14,14,610000
الرياض,حي طويق,غربية,4,2,5,26,1,0,1,0,1,220,14,14,750000
جدة,حي مريخ,غربية,4,1,3,20,2,0,1,1,1,155,12,12,570000
جدة,حي الريان,غربية,6,1,3,16,2,0,0,1,1,198,14,14,730000
جدة,حي الصوارى,جنوبية غربية,5,1,3,20,2,0,1,1,1,180,13,13,750000
الدمام,حي الشعلة,جنوبية شرقية,5,1,3,20,2,0,1,1,1,200,14,14,650000
الدمام,حي الشعلة,شمالية,4,3,3,18,2,0,1,1,1,240,15,15,700000
الدمام,حي بدر,جنوبية شرقية,5,1,3,19,3,0,1,0,1,230,15,15,680000
الرياض,حي العارض,شرقية,3,1,3,30,3,1,1,0,1,127,11,11,790000
جدة,حي الواحة,شرقية,5,1,3,40,3,0,1,1,1,173,13,13,530000
الدمام,حي النور,شرقية,4,1,3,30,2,0,0,1,1,160,12,12,470000
جدة,حي البوادي,شمالية,5,1,3,18,4,0,1,1,1,140,11,11,630000
الدمام,حي الشعلة,جنوبية,5,1,3,15,1,0,1,0,0,185,13,13,580000
بريدة,حي النسيم,شرقية,4,1,4,12,2,0,1,1,0,181,13,13,375000
المدينة المنورة,حي العريض,شمالية,4,1,3,16,2,0,0,1,1,161,12,12,632000
الرياض,حي قرطبة,جنوبية شرقية,4,1,3,36,2,0,0,0,1,145,12,12,750000
الرياض,حي أحد,جنوبية,4,2,5,36,5,0,1,1,1,230,15,15,750000
جدة,حي الفيصلية,جنوبية,4,1,3,20,2,0,1,1,1,130,11,11,480000
جدة,حي طيبة,شمالية,5,1,5,20,5,0,1,1,1,261,16,16,720000
جدة,حي مريخ,جنوبية شرقية,5,1,4,22,5,0,1,1,1,230,15,15,670000
الدمام,حي النور,شرقية,5,1,3,25,1,0,1,1,1,180,13,13,520000
الدمام,حي النور,غربية,3,1,3,60,3,0,1,0,1,225,15,15,450000
الخبر,حي الحمرا,شرقية,2,2,3,16,4,3,1,1,1,130,11,11,600000
الدمام,حي الشعلة,شمالية,5,1,3,20,2,0,1,0,1,196,14,14,665000
الدمام,حي الشعلة,شمالية,5,1,3,20,2,0,1,1,1,185,13,13,640000
الرياض,حي النرجس,ثلاث شوارع,3,1,3,0,2,0,1,0,1,115,10,10,695000
جدة,حي الفيحاء,شمالية شرقية,5,1,3,32,2,0,1,1,1,170,13,13,619000
الدمام,حي الشعلة,شمالية,5,1,3,21,2,0,1,0,1,200,14,14,670000
جدة,حي الربوة,شمالية,5,1,4,30,2,0,1,1,1,180,13,13,700000
جدة,حي الريان,شرقية,4,1,4,17,3,0,1,1,1,177,13,13,790000
الدمام,حي الشعلة,جنوبية,5,1,3,20,2,0,1,1,1,195,13,13,670000
جدة,حي الواحة,شمالية,4,1,3,5,5,0,1,1,1,140,11,11,450000
جدة,حي الصفا,شمالية شرقية,5,1,5,18,4,0,1,1,1,290,17,17,750000
جدة,حي مريخ,شمالية غربية,5,1,3,15,2,0,1,1,1,195,13,13,680000
الرياض,حي طويق,غربية,3,1,3,20,1,0,1,0,0,152,12,12,550000
جدة,حي الواحة,غربية,3,1,2,20,2,0,0,1,1,95,9,9,440000
جدة,حي الواحة,شمالية,5,1,3,20,3,0,0,1,1,172,13,13,700000
الدمام,حي الشعلة,شرقية,4,1,4,23,2,0,1,0,1,187,13,13,580000
جدة,حي مريخ,غربية,5,1,5,13,3,0,1,1,1,116,10,10,700000
الدمام,حي النور,شمالية,5,1,4,40,2,0,1,1,1,225,15,15,560000
جدة,حي مريخ,غربية,6,1,4,15,2,0,1,1,1,230,15,15,750000
الدمام,حي الشعلة,جنوبية,6,1,4,30,2,0,1,0,1,235,15,15,670000
خميس مشيط,حي الربيع,غربية,2,1,3,20,3,5,1,0,1,280,16,16,550000
الرياض,حي طويق,غربية,5,2,5,30,1,0,1,0,1,233,15,15,740000
الرياض,حي طويق,غربية,5,1,5,20,3,0,1,1,1,175,13,13,650000
جدة,حي الواحة,غربية,5,1,4,21,5,0,1,1,1,250,15,15,740000
مكة المكرمة,حي الخضراء,شمالية غربية,5,1,4,29,2,0,1,1,1,240,15,15,680000
الخبر,حي الحمرا,جنوبية,5,1,3,20,2,0,1,0,1,217,14,14,700000
الدمام,حي الشعلة,شرقية,5,1,3,20,2,0,1,1,1,190,13,13,640000
جدة,حي مريخ,غربية,6,1,4,20,2,0,1,1,1,194,13,13,690000
الدمام,حي الشعلة,شمالية,4,1,3,30,2,0,1,1,1,235,15,15,680000
الجبيل,حي مخطط الدخل المحدود,شرقية,5,1,3,20,1,8,1,1,0,175,13,13,620000
الجبيل,حي مخطط الدخل المحدود,جنوبية,6,1,4,39,2,0,1,1,1,311,17,17,700000
جدة,حي الفيحاء,جنوبية شرقية,5,1,3,25,2,0,1,1,1,171,13,13,619000
الخرج,حي الصفاء,شرقية,7,1,5,15,1,0,1,1,0,340,18,18,620000
الدمام,حي الفردوس,شرقية,3,1,2,10,2,7,1,1,1,180,13,13,550000
جدة,حي النسيم,غربية,5,1,4,26,2,0,1,1,1,180,13,13,770000
الرياض,حي الحزم,شمالية غربية,4,2,5,30,1,1,1,0,0,180,13,13,550000
جدة,حي الواحة,جنوبية,4,1,3,20,5,0,1,0,0,125,11,11,470000
جدة,حي الريان,جنوبية,5,1,4,15,2,0,1,1,1,185,13,13,700000
جدة,حي الواحة,شمالية,4,1,3,21,3,0,0,1,1,133,11,11,550000
الرياض,حي المروة,جنوبية غربية,3,1,2,30,2,0,0,0,1,139,11,11,570000
الدمام,حي النور,شمالية,5,1,3,29,1,0,1,1,1,185,13,13,520000
الرياض,حي القادسية,شرقية,3,1,2,31,1,8,1,0,0,117,10,10,700000
جدة,حي الواحة,جنوبية,5,1,3,20,2,0,0,1,1,164,12,12,670000
الدمام,حي الشعلة,غربية,6,1,3,30,1,0,1,1,1,220,14,14,630000
جدة,حي الواحة,جنوبية,5,1,4,20,5,0,1,1,1,330,18,18,740000
جدة,حي الواحة,شمالية,5,1,3,20,5,0,1,1,1,219,14,14,680000
جدة,حي الريان,شرقية,4,1,3,16,2,0,0,1,1,128,11,11,510000
جدة,حي الواحة,شمالية غربية,4,1,3,20,2,0,1,1,1,138,11,11,440000
الدمام,حي الشعلة,شرقية,5,1,3,15,1,0,1,0,0,185,13,13,580000
جدة,حي الواحة,شرقية,4,1,3,22,3,0,1,1,1,133,11,11,465000
الرياض,حي طويق,شرقية,4,1,2,16,1,0,1,0,1,182,13,13,630000
جدة,حي الواحة,جنوبية غربية,4,1,3,15,4,0,1,1,1,130,11,11,580000
جدة,حي الواحة,شرقية,5,1,2,25,3,0,1,1,1,138,11,11,430000
جدة,حي الواحة,جنوبية شرقية,4,1,3,25,3,0,0,1,1,130,11,11,580000
الجبيل,حي مخطط الدخل المحدود,جنوبية,4,1,4,21,3,0,1,0,0,200,14,14,575000
الدمام,حي الشعلة,شرقية,5,1,3,20,2,0,1,0,1,190,13,13,630000
الدمام,حي النور,شرقية,5,1,3,40,1,0,1,1,1,180,13,13,490000
بريدة,حي سلطانة,غربية,7,1,5,15,1,0,0,1,0,300,17,17,520000
الرياض,حي طويق,شرقية,5,1,3,30,1,0,1,0,0,160,12,12,550000
الدمام,حي الشعلة,شرقية,5,1,3,15,2,0,0,0,0,185,13,13,560000
جدة,حي المروة,شمالية شرقية,5,1,4,32,2,0,1,1,1,150,12,12,655000
جدة,حي الواحة,غربية,3,1,3,32,3,0,1,1,1,122,11,11,475000
الدمام,حي الشعلة,جنوبية,5,1,3,20,1,0,1,1,1,180,13,13,590000
جدة,حي الواحة,غربية,4,1,3,50,5,0,1,1,1,136,11,11,399000
الرياض,حي طويق,شرقية,7,1,5,30,1,0,1,0,0,270,16,16,745000
الدمام,حي احد,جنوبية,6,2,5,16,2,6,1,1,0,370,19,19,700000
الرياض,حي الملك فيصل,جنوبية,4,1,3,30,3,0,1,0,1,95,9,9,700000
جدة,حي بني مالك,شرقية,4,1,3,20,3,0,1,1,1,123,11,11,595000
جدة,حي الواحة,شمالية,3,1,2,30,2,0,1,1,1,106,10,10,430000
الدمام,حي النور,شرقية,5,1,3,30,1,0,1,1,1,180,13,13,480000
جدة,حي الواحة,جنوبية شرقية,4,1,3,25,3,0,0,1,1,130,11,11,580000
الدمام,حي الشعلة,جنوبية,5,1,3,20,1,0,1,0,1,180,13,13,580000
الدمام,حي الشعلة,غربية,5,1,3,30,2,0,1,0,1,170,13,13,540000
الرياض,حي طويق,شرقية,5,1,4,30,2,0,1,0,0,196,14,14,605000
جدة,حي الواحة,غربية,5,1,3,20,3,0,1,1,1,153,12,12,570000
الدمام,حي الشعلة,شرقية,5,1,3,20,1,0,1,0,1,170,13,13,540000
الدمام,حي الفردوس,شمالية,3,3,3,5,2,3,1,1,1,200,14,14,500000
الرياض,حي المونسية,جنوبية,3,1,3,30,3,0,1,1,0,100,10,10,705000
الرياض,حي المونسية,جنوبية,3,1,2,30,1,4,1,0,1,110,10,10,686000
الرياض,حي القادسية,شمالية,5,5,5,20,1,0,1,0,1,198,14,14,700000
الرياض,حي طويق,شرقية,5,1,4,30,2,0,1,0,1,196,14,14,605000
جدة,حي الواحة,شرقية,4,1,3,20,2,0,1,1,1,132,11,11,420000
الخبر,حي الحمرا,جنوبية,5,1,3,20,2,0,0,1,1,190,13,13,660000
جدة,حي مريخ,شمالية,5,1,5,29,3,1,1,1,1,250,15,15,750000
جدة,حي الريان,غربية,6,1,3,16,2,0,0,1,1,198,14,14,730000
بريدة,حي سلطانة,جنوبية شرقية,3,1,3,30,1,0,0,1,0,200,14,14,530000
الدمام,حي الشعلة,شمالية شرقية,5,1,3,25,2,0,1,1,1,200,14,14,650000
الجبيل,حي مخطط الدخل المحدود,شمالية,5,1,4,15,1,0,1,0,0,195,13,13,540000
الدمام,حي الشعلة,شرقية,5,1,3,20,1,0,0,0,0,182,13,13,590000
جدة,حي الفيحاء,جنوبية شرقية,5,1,3,25,2,0,1,1,1,171,13,13,619000
الرياض,حي طويق,غربية,3,1,5,30,1,0,1,0,1,189,13,13,695000
الدمام,حي الشعلة,شرقية,5,1,3,20,1,0,1,0,0,220,14,14,620000
الرياض,حي طويق,غربية,3,1,5,30,1,0,1,0,1,175,13,13,640000
الدمام,حي النور,شرقية,4,1,4,20,1,0,1,1,0,151,12,12,460000
الدمام,حي الشعلة,شرقية,5,1,3,22,3,0,1,0,1,225,15,15,670000
الدمام,حي النور,شمالية,5,1,3,29,1,0,1,1,1,185,13,13,520000
الطائف,حي القطبية,شمالية,6,1,4,20,1,0,1,1,1,212,14,14,750000
جدة,حي الواحة,شمالية,5,1,3,21,2,0,1,1,1,156,12,12,530000
الدمام,حي الشعلة,جنوبية,5,1,3,25,1,0,1,1,1,200,14,14,650000
جدة,حي الواحة,شمالية,5,1,3,40,3,0,1,1,1,144,12,12,650000
صفوى,حي ابو معن,غربية,5,1,4,20,1,0,1,1,1,200,14,14,650000
مكة المكرمة,حي الشوقية,شمالية,4,1,3,30,3,9,1,1,1,150,12,12,650000
جدة,حي الواحة,شمالية,4,1,3,20,2,0,0,1,1,140,11,11,600000
الدمام,حي الشعلة,شرقية,6,1,3,18,2,0,0,0,1,280,16,16,730000
جدة,حي الفيصلية,شمالية شرقية,4,1,3,5,1,0,1,1,1,145,12,12,550000
الدمام,حي الشعلة,جنوبية,5,1,3,15,2,0,0,0,0,185,13,13,560000
الدمام,حي الشعلة,شمالية,3,1,3,20,1,0,1,0,1,190,13,13,650000
الدمام,حي النور,شمالية,3,1,3,40,1,0,1,1,1,180,13,13,600000
الدمام,حي الشعلة,شرقية,5,1,3,20,1,0,1,0,0,185,13,13,560000
الدمام,حي النور,شمالية,4,1,3,32,3,0,1,1,1,155,12,12,470000
المدينة المنورة,حي الراية,ثلاث شوارع,4,1,3,0,2,0,1,1,1,165,12,12,650000
جدة,حي الواحة,شمالية,3,1,3,20,4,0,1,1,1,107,10,10,450000
الرياض,حي اشبيلية,جنوبية,4,1,3,30,1,4,1,0,1,160,12,12,795000
الدمام,حي الشعلة,جنوبية,5,1,3,20,1,0,0,0,0,182,13,13,590000
الدمام,حي الفيحاء,شمالية,5,1,4,40,1,0,1,1,1,220,14,14,580000
جدة,حي مريخ,شمالية غربية,5,1,3,15,2,0,1,1,1,195,13,13,680000
جدة,حي الواحة,شمالية غربية,5,1,3,40,3,0,0,1,1,146,12,12,650000
الرياض,حي قرطبة,جنوبية شرقية,4,1,3,36,2,0,0,0,1,145,12,12,750000
الرياض,حي طويق,غربية,5,1,4,30,2,0,1,0,1,196,14,14,605000
الرياض,حي طويق,غربية,7,2,5,30,1,0,1,0,1,275,16,16,745000
الدمام,حي الشعلة,جنوبية,5,1,3,30,3,0,1,0,1,200,14,14,680000
الدمام,حي الشعلة,شمالية,5,1,3,18,3,0,0,0,1,222,14,14,710000
الدمام,حي النور,غربية,3,1,3,5,2,0,1,1,1,150,12,12,460000
جدة,حي الواحة,شرقية,4,1,3,25,4,0,1,1,1,152,12,12,450000
الرياض,حي طويق,غربية,1,1,5,30,2,0,1,0,1,114,10,10,490000
الخبر,حي الحمرا,شمالية,5,1,3,20,2,0,1,1,1,192,13,13,665000
الدمام,حي الشعلة,جنوبية شرقية,5,1,3,20,2,0,1,1,1,200,14,14,650000
جدة,حي الواحة,شمالية,4,1,3,41,4,0,1,1,1,188,13,13,595000
الظهران,حي هجر,ثلاث شوارع,3,2,3,0,2,2,1,1,1,145,12,12,410000
جدة,حي الواحة,شمالية شرقية,4,1,3,24,3,0,1,0,1,140,11,11,580000
بريدة,حي الريان,جنوبية,3,1,3,15,1,0,1,1,0,700,26,26,600000
جدة,حي الصفا,غربية,3,1,3,15,5,0,1,1,1,165,12,12,580000
جدة,حي الواحة,شمالية,5,1,3,20,5,0,1,1,1,219,14,14,680000
الدمام,حي الشعلة,غربية,5,3,3,20,1,0,1,0,0,170,13,13,550000
الرياض,حي بدر,غربية,6,1,4,30,1,0,1,0,1,250,15,15,650000
جدة,حي بني مالك,غربية,5,1,4,25,2,0,1,1,1,177,13,13,770000
الدمام,حي النور,شرقية,3,1,3,5,2,0,1,1,1,150,12,12,460000
بريدة,حي سلطانة,شرقية,4,1,4,30,1,0,1,1,0,300,17,17,540000
الظهران,حي هجر,شمالية,3,1,3,30,1,0,1,0,1,171,13,13,550000
جدة,حي مريخ,شمالية,5,1,5,27,3,1,1,1,1,250,15,15,720000
جدة,حي الواحة,شمالية,5,1,3,40,3,0,1,1,1,144,12,12,650000
الدمام,حي النور,شمالية شرقية,3,1,3,18,3,0,1,0,1,174,13,13,480000
الدمام,حي النور,غربية,5,1,3,25,1,0,0,0,1,180,13,13,520000
الظهران,حي هجر,شرقية,4,3,3,61,1,0,1,0,1,195,13,13,650000
